 h2so4 RRTMG LUT interpolated from GADS (DAR 09/2013)
 V0.1 - contains Fast-J wavelengths but is the same as the original jv_spec.dat values
  w(nm)   RH       N         iK    RgDry    RgWet      Sg         Q  Alpha  r-eff ss-alb  g-sym  pi(0)  pi(1)  pi(2)  pi(3)  pi(4)  pi(5)  pi(6)  pi(7)
 7782.1   70  1.2562  0.136E+00  0.32003  0.53511    0.60  0.000125  0.990  0.535  0.000  0.000  1.000  0.000  0.200  0.000 -0.000 -0.000  0.000 -0.000
 6968.6   70  1.2953  0.528E-01  0.32003  0.53511    0.60  0.000053  0.990  0.535  0.000  0.000  1.000  0.000  0.500  0.000 -0.000  0.000  0.000  0.000
 6097.6   70  1.3446  0.123E+00  0.32003  0.53511    0.60  0.000136  0.990  0.535  0.000  0.000  1.000  0.000  0.500  0.000 -0.000  0.000 -0.000  0.000
 5154.6   70  1.3303  0.384E-01  0.32003  0.53511    0.60  0.000051  0.990  0.535  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000  0.000
 4618.9   70  1.3433  0.418E-01  0.32003  0.53511    0.60  0.000061  0.990  0.535  0.000  0.000  1.000  0.000  0.500  0.000  0.000 -0.000 -0.000  0.000
 4319.7   70  1.3497  0.392E-01  0.32003  0.53511    0.60  0.000061  0.990  0.535  0.000  0.000  1.000  0.000  0.500  0.000  0.000 -0.000  0.000  0.000
 4016.1   70  1.3592  0.362E-01  0.32003  0.53511    0.60  0.000060  0.990  0.535  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000  0.000
 3418.8   70  1.3998  0.552E-01  0.32003  0.53511    0.60  0.000105  0.990  0.535  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000  0.000
 3444.7   70  1.3973  0.528E-01  0.32003  0.53511    0.60  0.000100  0.990  0.535  0.000  0.000  1.000  0.000  0.500  0.000  0.000 -0.000 -0.000  0.000
 2777.0   70  1.2863  0.179E+00  0.32003  0.53511    0.60  0.000451  0.990  0.535  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000  0.000
 2320.2   70  1.2984  0.333E-01  0.32003  0.53511    0.60  0.000100  0.990  0.535  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000  0.000
 2044.2   70  1.3233  0.314E-02  0.32003  0.53511    0.60  0.000010  0.990  0.535  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000  0.000
 1778.4   70  1.3332  0.945E-03  0.32003  0.53511    0.60  0.000004  0.990  0.535  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000  0.000 -0.000
 1455.2   70  1.3429  0.350E-03  0.32003  0.53511    0.60  0.000002  0.990  0.535  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000  0.000
 1270.3   70  1.3456  0.549E-04  0.32003  0.53511    0.60  0.000000  0.990  0.535  0.000  0.000  1.000  0.000  0.500  0.000  0.000 -0.000 -0.000  0.000
  944.3   70  1.3527  0.578E-05  0.32003  0.53511    0.60  0.000000  0.990  0.535  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000  0.000
  693.5   70  1.3560  0.276E-07  0.32003  0.53511    0.60  0.000000  0.990  0.535  0.192  0.000  1.000  0.000  0.500  0.000  0.000 -0.000  0.000 -0.000
  527.1   70  1.3588  0.296E-08  0.32003  0.53511    0.60  0.000000  0.990  0.535  0.837  0.000  1.000  0.000  0.500  0.000  0.000 -0.000 -0.000 -0.000
  399.8   70  1.3650  0.398E-08  0.32003  0.53511    0.60  0.000000  0.990  0.535  0.901  0.000  1.000  0.000  0.500  0.000  0.000  0.000  0.000 -0.000
  329.1   70  1.3740  0.948E-08  0.32003  0.53511    0.60  0.000000  0.990  0.535  0.878  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000  0.000
  229.8   70  1.3960  0.293E-07  0.32003  0.53511    0.60  0.000000  0.990  0.535  0.885  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000 -0.000
 7082.2   70  1.2907  0.599E-01  0.32003  0.53511    0.60  0.000059  0.990  0.535  0.000  0.000  1.000  0.000  0.500  0.000 -0.000  0.000  0.000 -0.000
  300.0   80  1.3740  0.148E-07  0.32003  0.57531    0.60  0.000000  0.990  0.575  0.883  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000  0.000
  400.0   80  1.3600  0.352E-08  0.32003  0.57531    0.60  0.000000  0.990  0.575  0.925  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000  0.000
  440.0   80  1.3566  0.283E-08  0.32003  0.57531    0.60  0.000000  0.990  0.575  0.919  0.000  1.000  0.000  0.500  0.000  0.000  0.000  0.000 -0.000
  500.0   80  1.3550  0.284E-08  0.32003  0.57531    0.60  0.000000  0.990  0.575  0.884  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000 -0.000
  550.0   80  1.3530  0.360E-08  0.32003  0.57531    0.60  0.000000  0.990  0.575  0.817  0.000  1.000  0.000  0.500  0.000  0.000  0.000  0.000 -0.000
  600.0   80  1.3520  0.117E-07  0.32003  0.57531    0.60  0.000000  0.990  0.575  0.513  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000 -0.000
  675.0   80  1.3510  0.220E-07  0.32003  0.57531    0.60  0.000000  0.990  0.575  0.281  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000  0.000
  800.0   80  1.3490  0.117E-06  0.32003  0.57531    0.60  0.000000  0.990  0.575  0.042  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000 -0.000
  870.0   80  1.3483  0.121E-05  0.32003  0.57531    0.60  0.000000  0.990  0.575  0.003  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000  0.000
 1000.0   80  1.3460  0.261E-05  0.32003  0.57531    0.60  0.000000  0.990  0.575  0.001  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000  0.000
 1020.0   80  1.3455  0.566E-05  0.32003  0.57531    0.60  0.000000  0.990  0.575  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000 -0.000
55555.6   80  1.6070  0.306E+00  0.32003  0.57531    0.60  0.000038  0.990  0.575  0.000  0.000  1.000  0.000  0.500  0.000 -0.000  0.000  0.000 -0.000
23529.4   80  1.5988  0.294E+00  0.32003  0.57531    0.60  0.000086  0.990  0.575  0.000  0.000  1.000  0.000  0.200  0.000 -0.000 -0.000 -0.000  0.000
17699.1   80  1.5084  0.388E+00  0.32003  0.57531    0.60  0.000162  0.990  0.575  0.000  0.000  1.000  0.000  0.200  0.000 -0.000  0.000 -0.000  0.000
15037.6   80  1.3358  0.364E+00  0.32003  0.57531    0.60  0.000204  0.990  0.575  0.000  0.000  1.000  0.000  0.200  0.000 -0.000 -0.000  0.000 -0.000
13157.9   80  1.2627  0.292E+00  0.32003  0.57531    0.60  0.000197  0.990  0.575  0.000  0.000  1.000  0.000  0.200  0.000 -0.000 -0.000 -0.000  0.000
11111.1   80  1.2605  0.184E+00  0.32003  0.57531    0.60  0.000146  0.990  0.575  0.000  0.000  1.000  0.000  0.200  0.000 -0.000  0.000 -0.000  0.000
 9708.7   80  1.3607  0.189E+00  0.32003  0.57531    0.60  0.000161  0.990  0.575  0.000  0.000  1.000  0.000  0.200  0.000 -0.000  0.000  0.000 -0.000
 8849.6   80  1.3393  0.177E+00  0.32003  0.57531    0.60  0.000168  0.990  0.575  0.000  0.000  1.000  0.000  0.200  0.000 -0.000  0.000 -0.000 -0.000
 7782.1   80  1.2658  0.114E+00  0.32003  0.57531    0.60  0.000129  0.990  0.575  0.000  0.000  1.000  0.000  0.500  0.000 -0.000 -0.000  0.000  0.000
 6968.6   80  1.2973  0.470E-01  0.32003  0.57531    0.60  0.000058  0.990  0.575  0.000  0.000  1.000  0.000  0.500  0.000 -0.000  0.000 -0.000 -0.000
 6097.6   80  1.3384  0.119E+00  0.32003  0.57531    0.60  0.000164  0.990  0.575  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000  0.000  0.000
 5154.6   80  1.3291  0.312E-01  0.32003  0.57531    0.60  0.000051  0.990  0.575  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000  0.000 -0.000
 4618.9   80  1.3403  0.363E-01  0.32003  0.57531    0.60  0.000066  0.990  0.575  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000  0.000  0.000
 4319.7   80  1.3468  0.330E-01  0.32003  0.57531    0.60  0.000064  0.990  0.575  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000  0.000  0.000
