 h2so4 RRTMG LUT interpolated from GADS (DAR 09/2013)
 V0.1 - contains Fast-J wavelengths but is the same as the original jv_spec.dat values
  w(nm)   RH       N         iK RgDry  RgWet      Sg        Q  Alpha  r-eff ss-alb  g-sym  pi(0)  pi(1)  pi(2)  pi(3)  pi(4)  pi(5)  pi(6)  pi(7)
    6.1   80  1.3384  0.119E+00  0.089  0.138    0.60  0.0789  0.990  0.265  0.038  0.110  1.000  0.331  0.548  0.075  0.010  0.002  0.000  0.000
    5.2   80  1.3291  0.312E-01  0.089  0.138    0.60  0.0290  0.990  0.265  0.165  0.146  1.000  0.437  0.583  0.105  0.018  0.004  0.001  0.000
    4.6   80  1.3403  0.363E-01  0.089  0.138    0.60  0.0393  0.990  0.265  0.192  0.172  1.000  0.516  0.612  0.129  0.026  0.006  0.001  0.000
    4.3   80  1.3468  0.330E-01  0.089  0.138    0.60  0.0409  0.990  0.265  0.242  0.190  1.000  0.570  0.635  0.146  0.033  0.008  0.002  0.001
    4.0   80  1.3572  0.295E-01  0.089  0.138    0.60  0.0436  0.990  0.265  0.310  0.211  1.000  0.634  0.664  0.168  0.041  0.011  0.003  0.001
    3.4   80  1.4029  0.476E-01  0.089  0.138    0.60  0.0866  0.990  0.265  0.335  0.263  1.000  0.789  0.739  0.224  0.065  0.019  0.006  0.002
    3.4   80  1.3996  0.449E-01  0.089  0.138    0.60  0.0818  0.990  0.265  0.341  0.261  1.000  0.782  0.735  0.221  0.064  0.019  0.006  0.002
    2.8   80  1.2844  0.189E+00  0.089  0.138    0.60  0.3146  0.990  0.265  0.107  0.300  1.000  0.900  0.819  0.310  0.107  0.036  0.013  0.005
    2.3   80  1.2933  0.355E-01  0.089  0.138    0.60  0.1206  0.990  0.265  0.426  0.389  1.000  1.166  1.030  0.475  0.202  0.083  0.035  0.015
    2.0   80  1.3192  0.342E-02  0.089  0.138    0.60  0.0999  0.990  0.265  0.920  0.444  1.000  1.332  1.185  0.606  0.288  0.129  0.060  0.028
